CustomerID,Tenure,RFM_Segment,Estimated_Spend,SatisfactionScore,Complain,WarehouseToHome,Churn,Churn_Probability,Risk_Level,Prescribed_Intervention
51710,10.0,Potential Loyalists,739.86,5,0,16.0,0,0.037,Low Risk,Priority 4: Standard Loyalty Reward Program
51711,19.0,Potential Loyalists,839.19,3,0,13.0,0,0.018,Low Risk,Priority 4: Standard Loyalty Reward Program
51712,4.0,At-Risk High-Value,7451.68,4,0,10.0,1,0.953,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
51713,23.0,Potential Loyalists,1127.28,1,0,16.0,0,0.066,Low Risk,Priority 4: Standard Loyalty Reward Program
51714,3.0,Potential Loyalists,900.9,3,1,28.0,1,0.925,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51715,4.0,Loyal Customers,1392.27,4,1,14.0,0,0.269,Low Risk,Priority 4: Standard Loyalty Reward Program
51716,0.0,Potential Loyalists,699.38,4,0,18.0,1,0.981,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51717,9.0,Potential Loyalists,671.06,1,0,29.0,0,0.123,Low Risk,Priority 4: Standard Loyalty Reward Program
51718,8.0,Potential Loyalists,909.7,4,0,15.0,0,0.067,Low Risk,Priority 4: Standard Loyalty Reward Program
51719,0.0,Lost / Low Value,759.88,4,0,6.0,0,0.091,Low Risk,Priority 4: Standard Loyalty Reward Program
51720,1.0,Lost / Low Value,838.92,1,0,15.0,0,0.051,Low Risk,Priority 4: Standard Loyalty Reward Program
51721,22.0,Potential Loyalists,1153.08,3,0,13.0,0,0.039,Low Risk,Priority 4: Standard Loyalty Reward Program
51722,24.0,Lost / Low Value,821.48,1,0,20.0,0,0.011,Low Risk,Priority 4: Standard Loyalty Reward Program
51723,9.0,Loyal Customers,1379.73,3,0,14.0,0,0.074,Low Risk,Priority 4: Standard Loyalty Reward Program
51724,0.0,Lost / Low Value,841.72,1,1,25.0,1,0.99,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51725,28.0,Potential Loyalists,1466.24,1,1,8.0,0,0.007,Low Risk,Priority 4: Standard Loyalty Reward Program
51726,0.0,Potential Loyalists,784.3,3,1,16.0,0,0.254,Low Risk,Priority 4: Standard Loyalty Reward Program
51727,3.0,Potential Loyalists,686.18,4,0,14.0,0,0.079,Low Risk,Priority 4: Standard Loyalty Reward Program
51728,0.0,Lost / Low Value,720.61,5,0,9.0,1,0.737,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51729,9.0,Potential Loyalists,673.42,4,0,17.0,0,0.04,Low Risk,Priority 4: Standard Loyalty Reward Program
51730,9.0,Champions,8710.02,3,0,8.0,0,0.071,Low Risk,Priority 4: Standard Loyalty Reward Program
51731,9.0,Potential Loyalists,675.68,1,1,10.0,1,0.97,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51732,10.0,At-Risk High-Value,8602.44,5,0,20.0,0,0.074,Low Risk,Priority 4: Standard Loyalty Reward Program
51733,13.0,Potential Loyalists,864.32,4,0,8.0,0,0.063,Low Risk,Priority 4: Standard Loyalty Reward Program
51734,15.0,Potential Loyalists,691.68,5,0,14.0,0,0.041,Low Risk,Priority 4: Standard Loyalty Reward Program
51735,10.0,Potential Loyalists,780.84,4,1,16.0,0,0.117,Low Risk,Priority 4: Standard Loyalty Reward Program
51736,16.0,Hibernating Big Spenders,2676.96,4,0,18.0,0,0.019,Low Risk,Priority 4: Standard Loyalty Reward Program
51737,13.0,Potential Loyalists,739.64,3,0,8.0,0,0.049,Low Risk,Priority 4: Standard Loyalty Reward Program
51738,27.0,Potential Loyalists,1617.33,5,0,11.0,0,0.019,Low Risk,Priority 4: Standard Loyalty Reward Program
51739,7.0,Potential Loyalists,909.59,3,0,10.0,0,0.057,Low Risk,Priority 4: Standard Loyalty Reward Program
51740,4.0,At-Risk High-Value,2360.49,5,0,13.0,0,0.003,Low Risk,Priority 4: Standard Loyalty Reward Program
51741,9.0,Potential Loyalists,674.19,1,0,27.0,0,0.022,Low Risk,Priority 4: Standard Loyalty Reward Program
51742,16.0,Potential Loyalists,798.71,3,1,14.0,0,0.033,Low Risk,Priority 4: Standard Loyalty Reward Program
51743,0.0,Potential Loyalists,796.79,1,1,10.0,0,0.171,Low Risk,Priority 4: Standard Loyalty Reward Program
51744,10.0,At-Risk High-Value,7946.95,3,1,31.0,0,0.029,Low Risk,Priority 4: Standard Loyalty Reward Program
51745,9.0,Champions,2015.97,5,0,6.0,0,0.078,Low Risk,Priority 4: Standard Loyalty Reward Program
51746,12.0,Lost / Low Value,1605.84,3,1,6.0,0,0.045,Low Risk,Priority 4: Standard Loyalty Reward Program
51747,29.0,Hibernating Big Spenders,2553.32,5,0,12.0,0,0.016,Low Risk,Priority 4: Standard Loyalty Reward Program
51748,3.0,At-Risk High-Value,3646.94,3,0,18.0,0,0.031,Low Risk,Priority 4: Standard Loyalty Reward Program
51749,14.0,Lost / Low Value,1011.56,5,0,6.0,0,0.023,Low Risk,Priority 4: Standard Loyalty Reward Program
51750,1.0,Lost / Low Value,800.69,5,0,23.0,0,0.144,Low Risk,Priority 4: Standard Loyalty Reward Program
51751,0.0,Potential Loyalists,771.7,5,0,9.0,1,0.962,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51752,25.0,Lost / Low Value,988.3,3,1,9.0,0,0.019,Low Risk,Priority 4: Standard Loyalty Reward Program
51753,18.0,Potential Loyalists,695.97,1,0,14.0,0,0.026,Low Risk,Priority 4: Standard Loyalty Reward Program
51754,25.0,Lost / Low Value,1460.52,1,0,10.0,0,0.009,Low Risk,Priority 4: Standard Loyalty Reward Program
51755,15.0,Potential Loyalists,800.58,3,0,35.0,0,0.041,Low Risk,Priority 4: Standard Loyalty Reward Program
51756,3.0,Potential Loyalists,885.0,1,0,8.0,0,0.036,Low Risk,Priority 4: Standard Loyalty Reward Program
51757,30.0,At-Risk High-Value,17887.43,5,0,13.0,0,0.03,Low Risk,Priority 4: Standard Loyalty Reward Program
51758,19.0,Lost / Low Value,814.55,3,0,24.0,0,0.009,Low Risk,Priority 4: Standard Loyalty Reward Program
51759,15.0,Lost / Low Value,798.76,1,0,34.0,0,0.045,Low Risk,Priority 4: Standard Loyalty Reward Program
51760,0.0,Lost / Low Value,726.11,4,1,6.0,1,0.984,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51761,0.0,Potential Loyalists,679.3,3,0,14.0,1,0.996,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51762,9.0,Potential Loyalists,643.61,1,1,8.0,0,0.43,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
51763,13.0,Lost / Low Value,1542.26,3,0,8.0,0,0.034,Low Risk,Priority 4: Standard Loyalty Reward Program
51764,0.0,Potential Loyalists,708.73,1,0,29.0,0,0.081,Low Risk,Priority 4: Standard Loyalty Reward Program
51765,9.0,Lost / Low Value,665.34,1,0,9.0,0,0.064,Low Risk,Priority 4: Standard Loyalty Reward Program
51766,2.0,Potential Loyalists,1206.42,3,0,9.0,0,0.052,Low Risk,Priority 4: Standard Loyalty Reward Program
51767,0.0,Potential Loyalists,690.03,4,0,14.0,1,0.945,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51768,0.0,Potential Loyalists,691.02,1,0,14.0,1,0.716,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51769,3.0,At-Risk High-Value,7088.62,5,0,28.0,0,0.044,Low Risk,Priority 4: Standard Loyalty Reward Program
51770,30.0,Loyal Customers,2652.98,1,0,35.0,0,0.038,Low Risk,Priority 4: Standard Loyalty Reward Program
51771,23.0,At-Risk High-Value,22312.95,3,0,35.0,0,0.07,Low Risk,Priority 4: Standard Loyalty Reward Program
51772,3.0,At-Risk High-Value,4146.12,1,0,14.0,0,0.027,Low Risk,Priority 4: Standard Loyalty Reward Program
51773,30.0,At-Risk High-Value,14490.19,5,0,34.0,0,0.088,Low Risk,Priority 4: Standard Loyalty Reward Program
51774,20.0,Lost / Low Value,828.85,1,0,8.0,0,0.015,Low Risk,Priority 4: Standard Loyalty Reward Program
51775,19.0,Potential Loyalists,1532.36,3,0,8.0,0,0.021,Low Risk,Priority 4: Standard Loyalty Reward Program
51776,8.0,Champions,3130.6,3,0,28.0,0,0.07,Low Risk,Priority 4: Standard Loyalty Reward Program
51777,27.0,Potential Loyalists,757.9,3,0,5.0,0,0.081,Low Risk,Priority 4: Standard Loyalty Reward Program
51778,7.0,At-Risk High-Value,3511.2,3,0,8.0,0,0.016,Low Risk,Priority 4: Standard Loyalty Reward Program
51779,5.0,Potential Loyalists,1048.9,1,1,16.0,0,0.074,Low Risk,Priority 4: Standard Loyalty Reward Program
51780,4.0,Lost / Low Value,1135.64,4,0,15.0,0,0.03,Low Risk,Priority 4: Standard Loyalty Reward Program
51781,0.0,Hibernating Big Spenders,2597.1,3,1,21.0,1,0.999,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51782,0.0,Potential Loyalists,737.44,1,0,16.0,1,0.988,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51783,3.0,Potential Loyalists,714.06,4,0,13.0,0,0.111,Low Risk,Priority 4: Standard Loyalty Reward Program
51784,8.0,Potential Loyalists,969.76,3,1,22.0,0,0.112,Low Risk,Priority 4: Standard Loyalty Reward Program
51785,0.0,Potential Loyalists,1090.32,3,0,26.0,1,0.991,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51786,0.0,Potential Loyalists,1097.25,5,1,29.0,1,1.0,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51787,9.0,Loyal Customers,1330.23,3,0,11.0,0,0.1,Low Risk,Priority 4: Standard Loyalty Reward Program
51788,9.0,At-Risk High-Value,9890.1,1,0,16.0,0,0.159,Low Risk,Priority 4: Standard Loyalty Reward Program
51789,0.0,Potential Loyalists,764.17,3,0,10.0,1,0.973,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51790,21.0,At-Risk High-Value,4636.83,1,0,8.0,0,0.058,Low Risk,Priority 4: Standard Loyalty Reward Program
51791,28.0,At-Risk High-Value,10331.48,4,0,24.0,0,0.015,Low Risk,Priority 4: Standard Loyalty Reward Program
51792,14.0,Lost / Low Value,892.65,1,0,16.0,0,0.026,Low Risk,Priority 4: Standard Loyalty Reward Program
51793,8.0,At-Risk High-Value,4856.61,3,0,6.0,0,0.087,Low Risk,Priority 4: Standard Loyalty Reward Program
51794,13.0,Hibernating Big Spenders,2556.07,3,0,12.0,0,0.025,Low Risk,Priority 4: Standard Loyalty Reward Program
51795,12.0,Lost / Low Value,756.53,3,0,14.0,0,0.023,Low Risk,Priority 4: Standard Loyalty Reward Program
51796,4.0,Lost / Low Value,912.01,1,1,8.0,0,0.186,Low Risk,Priority 4: Standard Loyalty Reward Program
51797,15.0,At-Risk High-Value,4786.65,5,1,30.0,0,0.078,Low Risk,Priority 4: Standard Loyalty Reward Program
51798,18.0,At-Risk High-Value,2442.83,4,0,8.0,0,0.015,Low Risk,Priority 4: Standard Loyalty Reward Program
51799,0.0,Potential Loyalists,700.76,3,1,23.0,1,0.988,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51800,2.0,Potential Loyalists,784.41,1,0,25.0,0,0.059,Low Risk,Priority 4: Standard Loyalty Reward Program
51801,6.0,Lost / Low Value,1440.12,3,0,6.0,0,0.03,Low Risk,Priority 4: Standard Loyalty Reward Program
51802,4.0,Potential Loyalists,1185.64,1,0,13.0,0,0.119,Low Risk,Priority 4: Standard Loyalty Reward Program
51803,9.0,Potential Loyalists,653.29,4,1,11.0,1,1.0,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51804,13.0,Potential Loyalists,1151.26,5,0,34.0,0,0.039,Low Risk,Priority 4: Standard Loyalty Reward Program
51805,14.0,Lost / Low Value,924.6,3,1,8.0,0,0.075,Low Risk,Priority 4: Standard Loyalty Reward Program
51806,0.0,Potential Loyalists,786.83,3,0,35.0,0,0.162,Low Risk,Priority 4: Standard Loyalty Reward Program
51807,8.0,Potential Loyalists,817.24,3,0,6.0,0,0.024,Low Risk,Priority 4: Standard Loyalty Reward Program
51808,7.0,At-Risk High-Value,4217.68,1,0,27.0,0,0.047,Low Risk,Priority 4: Standard Loyalty Reward Program
51809,0.0,Potential Loyalists,678.7,1,1,14.0,1,0.996,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51810,10.0,Potential Loyalists,962.0,1,0,6.0,0,0.035,Low Risk,Priority 4: Standard Loyalty Reward Program
51811,19.0,Potential Loyalists,1128.99,3,0,24.0,0,0.083,Low Risk,Priority 4: Standard Loyalty Reward Program
51812,14.0,At-Risk High-Value,16089.97,5,0,8.0,0,0.031,Low Risk,Priority 4: Standard Loyalty Reward Program
51813,10.0,At-Risk High-Value,7251.09,4,0,15.0,0,0.11,Low Risk,Priority 4: Standard Loyalty Reward Program
51814,25.0,At-Risk High-Value,5140.41,5,1,12.0,0,0.007,Low Risk,Priority 4: Standard Loyalty Reward Program
51815,0.0,Potential Loyalists,808.88,3,0,17.0,1,0.975,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51816,0.0,Loyal Customers,1364.0,1,0,14.0,0,0.198,Low Risk,Priority 4: Standard Loyalty Reward Program
51817,11.0,Potential Loyalists,1090.32,3,0,16.0,0,0.04,Low Risk,Priority 4: Standard Loyalty Reward Program
51818,10.0,Champions,3618.34,4,0,6.0,0,0.038,Low Risk,Priority 4: Standard Loyalty Reward Program
51819,22.0,Lost / Low Value,1622.61,3,1,24.0,0,0.008,Low Risk,Priority 4: Standard Loyalty Reward Program
51820,0.0,Lost / Low Value,699.88,1,1,29.0,0,0.171,Low Risk,Priority 4: Standard Loyalty Reward Program
51821,0.0,Lost / Low Value,894.96,4,0,34.0,0,0.098,Low Risk,Priority 4: Standard Loyalty Reward Program
51822,9.0,Potential Loyalists,666.98,4,0,23.0,0,0.226,Low Risk,Priority 4: Standard Loyalty Reward Program
51823,23.0,At-Risk High-Value,15510.0,4,0,9.0,0,0.015,Low Risk,Priority 4: Standard Loyalty Reward Program
51824,9.0,Lost / Low Value,665.28,3,0,19.0,0,0.086,Low Risk,Priority 4: Standard Loyalty Reward Program
51825,0.0,Potential Loyalists,708.73,3,1,13.0,1,0.946,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51826,9.0,Potential Loyalists,661.82,5,0,18.0,1,0.969,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51827,7.0,Potential Loyalists,749.21,1,1,6.0,0,0.158,Low Risk,Priority 4: Standard Loyalty Reward Program
51828,0.0,Potential Loyalists,782.82,5,0,19.0,1,0.978,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51829,8.0,Potential Loyalists,752.46,1,0,31.0,0,0.022,Low Risk,Priority 4: Standard Loyalty Reward Program
51830,4.0,At-Risk High-Value,4251.5,1,0,12.0,0,0.025,Low Risk,Priority 4: Standard Loyalty Reward Program
51831,9.0,Potential Loyalists,670.29,3,0,12.0,0,0.045,Low Risk,Priority 4: Standard Loyalty Reward Program
51832,10.0,Potential Loyalists,1078.11,3,1,8.0,0,0.101,Low Risk,Priority 4: Standard Loyalty Reward Program
51833,0.0,Potential Loyalists,705.98,4,0,6.0,0,0.218,Low Risk,Priority 4: Standard Loyalty Reward Program
51834,15.0,Loyal Customers,1549.79,1,0,8.0,0,0.019,Low Risk,Priority 4: Standard Loyalty Reward Program
51835,16.0,Potential Loyalists,1464.48,1,1,12.0,0,0.016,Low Risk,Priority 4: Standard Loyalty Reward Program
51836,11.0,Potential Loyalists,694.04,5,0,14.0,0,0.133,Low Risk,Priority 4: Standard Loyalty Reward Program
51837,16.0,At-Risk High-Value,3449.38,3,1,15.0,0,0.042,Low Risk,Priority 4: Standard Loyalty Reward Program
51838,21.0,Loyal Customers,2794.22,5,0,6.0,0,0.031,Low Risk,Priority 4: Standard Loyalty Reward Program
51839,17.0,Potential Loyalists,879.18,3,0,6.0,0,0.015,Low Risk,Priority 4: Standard Loyalty Reward Program
51840,7.0,Lost / Low Value,691.84,3,1,14.0,0,0.188,Low Risk,Priority 4: Standard Loyalty Reward Program
51841,0.0,Potential Loyalists,717.26,5,0,8.0,1,0.99,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51842,0.0,Potential Loyalists,739.58,3,0,28.0,0,0.274,Low Risk,Priority 4: Standard Loyalty Reward Program
51843,17.0,Potential Loyalists,1623.22,1,1,9.0,0,0.046,Low Risk,Priority 4: Standard Loyalty Reward Program
51844,0.0,Loyal Customers,1405.03,3,0,12.0,0,0.261,Low Risk,Priority 4: Standard Loyalty Reward Program
51845,6.0,Potential Loyalists,940.72,3,0,14.0,0,0.028,Low Risk,Priority 4: Standard Loyalty Reward Program
51846,5.0,Lost / Low Value,897.71,1,1,15.0,0,0.012,Low Risk,Priority 4: Standard Loyalty Reward Program
51847,9.0,Potential Loyalists,664.56,3,0,9.0,0,0.11,Low Risk,Priority 4: Standard Loyalty Reward Program
51848,26.0,At-Risk High-Value,8087.64,5,0,6.0,0,0.04,Low Risk,Priority 4: Standard Loyalty Reward Program
51849,7.0,At-Risk High-Value,5584.04,1,0,6.0,0,0.008,Low Risk,Priority 4: Standard Loyalty Reward Program
51850,8.0,Potential Loyalists,785.73,5,0,32.0,1,0.939,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51851,0.0,Potential Loyalists,308.0,1,1,12.0,0,0.339,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
51852,10.0,At-Risk High-Value,7482.09,3,0,9.0,0,0.039,Low Risk,Priority 4: Standard Loyalty Reward Program
51853,2.0,Potential Loyalists,855.86,3,0,9.0,0,0.02,Low Risk,Priority 4: Standard Loyalty Reward Program
51854,8.0,At-Risk High-Value,10070.83,1,0,12.0,0,0.015,Low Risk,Priority 4: Standard Loyalty Reward Program
51855,6.0,At-Risk High-Value,3899.5,1,0,12.0,0,0.005,Low Risk,Priority 4: Standard Loyalty Reward Program
51856,27.0,Champions,7979.12,4,0,25.0,0,0.025,Low Risk,Priority 4: Standard Loyalty Reward Program
51857,9.0,Potential Loyalists,1036.58,4,1,15.0,0,0.049,Low Risk,Priority 4: Standard Loyalty Reward Program
51858,9.0,Potential Loyalists,662.48,1,0,9.0,0,0.316,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
51859,0.0,Potential Loyalists,605.5,3,1,16.0,1,0.991,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51860,0.0,At-Risk High-Value,6607.26,5,1,9.0,1,0.996,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
51861,9.0,Potential Loyalists,620.46,3,0,9.0,0,0.173,Low Risk,Priority 4: Standard Loyalty Reward Program
51862,0.0,Potential Loyalists,705.04,5,0,10.0,0,0.132,Low Risk,Priority 4: Standard Loyalty Reward Program
51863,0.0,Potential Loyalists,816.8,4,0,14.0,0,0.059,Low Risk,Priority 4: Standard Loyalty Reward Program
51864,11.0,Lost / Low Value,771.54,1,0,13.0,0,0.016,Low Risk,Priority 4: Standard Loyalty Reward Program
51865,2.0,Lost / Low Value,1399.2,1,0,6.0,0,0.012,Low Risk,Priority 4: Standard Loyalty Reward Program
51866,21.0,Loyal Customers,1993.2,4,0,8.0,0,0.029,Low Risk,Priority 4: Standard Loyalty Reward Program
51867,0.0,Lost / Low Value,805.58,1,1,9.0,0,0.059,Low Risk,Priority 4: Standard Loyalty Reward Program
51868,10.0,Potential Loyalists,807.4,1,0,16.0,0,0.11,Low Risk,Priority 4: Standard Loyalty Reward Program
51869,23.0,At-Risk High-Value,2181.46,3,1,34.0,0,0.033,Low Risk,Priority 4: Standard Loyalty Reward Program
51870,7.0,At-Risk High-Value,7169.08,4,0,15.0,0,0.044,Low Risk,Priority 4: Standard Loyalty Reward Program
51871,0.0,Loyal Customers,1603.47,3,0,9.0,1,0.994,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51872,12.0,At-Risk High-Value,8804.56,3,0,8.0,0,0.018,Low Risk,Priority 4: Standard Loyalty Reward Program
51873,5.0,Lost / Low Value,846.78,1,0,16.0,0,0.049,Low Risk,Priority 4: Standard Loyalty Reward Program
51874,13.0,Potential Loyalists,923.78,3,1,14.0,1,0.894,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51875,11.0,Lost / Low Value,969.38,1,0,6.0,0,0.006,Low Risk,Priority 4: Standard Loyalty Reward Program
51876,0.0,Lost / Low Value,957.66,5,0,6.0,0,0.111,Low Risk,Priority 4: Standard Loyalty Reward Program
51877,5.0,Champions,8146.22,1,0,9.0,0,0.018,Low Risk,Priority 4: Standard Loyalty Reward Program
51878,20.0,Lost / Low Value,822.8,5,0,20.0,0,0.022,Low Risk,Priority 4: Standard Loyalty Reward Program
51879,13.0,Lost / Low Value,1126.12,5,1,11.0,0,0.122,Low Risk,Priority 4: Standard Loyalty Reward Program
51880,26.0,Loyal Customers,2729.54,3,0,13.0,0,0.004,Low Risk,Priority 4: Standard Loyalty Reward Program
51881,14.0,At-Risk High-Value,19233.06,1,0,16.0,0,0.042,Low Risk,Priority 4: Standard Loyalty Reward Program
51882,30.0,Loyal Customers,1694.55,5,0,22.0,0,0.044,Low Risk,Priority 4: Standard Loyalty Reward Program
51883,0.0,Lost / Low Value,1033.62,5,0,16.0,0,0.115,Low Risk,Priority 4: Standard Loyalty Reward Program
51884,14.0,Hibernating Big Spenders,3210.79,3,0,6.0,0,0.009,Low Risk,Priority 4: Standard Loyalty Reward Program
51885,23.0,Loyal Customers,1526.25,4,0,14.0,0,0.04,Low Risk,Priority 4: Standard Loyalty Reward Program
51886,9.0,At-Risk High-Value,2015.64,4,1,6.0,1,0.957,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
51887,9.0,Potential Loyalists,1194.21,5,0,14.0,0,0.089,Low Risk,Priority 4: Standard Loyalty Reward Program
51888,11.0,Potential Loyalists,982.36,3,1,6.0,0,0.19,Low Risk,Priority 4: Standard Loyalty Reward Program
51889,17.0,Lost / Low Value,753.94,3,0,30.0,0,0.076,Low Risk,Priority 4: Standard Loyalty Reward Program
51890,20.0,Hibernating Big Spenders,2614.7,3,1,9.0,0,0.184,Low Risk,Priority 4: Standard Loyalty Reward Program
51891,3.0,At-Risk High-Value,5892.04,1,0,33.0,0,0.057,Low Risk,Priority 4: Standard Loyalty Reward Program
51892,2.0,Potential Loyalists,695.31,3,0,14.0,0,0.373,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
51893,5.0,Loyal Customers,1403.49,3,1,25.0,1,0.963,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
51894,16.0,Loyal Customers,1848.44,1,0,21.0,0,0.057,Low Risk,Priority 4: Standard Loyalty Reward Program
51895,7.0,Champions,3551.24,3,0,14.0,0,0.03,Low Risk,Priority 4: Standard Loyalty Reward Program
51896,0.0,Potential Loyalists,687.5,5,0,14.0,0,0.353,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
51897,12.0,At-Risk High-Value,2704.18,4,0,9.0,0,0.018,Low Risk,Priority 4: Standard Loyalty Reward Program
51898,29.0,Potential Loyalists,1160.66,1,0,15.0,0,0.058,Low Risk,Priority 4: Standard Loyalty Reward Program
51899,13.0,Loyal Customers,1357.62,1,1,14.0,0,0.052,Low Risk,Priority 4: Standard Loyalty Reward Program
